customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
991,48,Male,Sunglasses,Accessories,63.0,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,24.0,Cash,Weekly,middle-aged,7
992,20,Male,Shorts,Clothing,97.0,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,Yes,40.0,Bank Transfer,Bi-Weekly,young adult,14
993,46,Male,Jacket,Outerwear,99.0,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,Yes,50.0,Debit Card,Weekly,middle-aged,7
994,51,Male,Sandals,Footwear,90.0,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25.0,Cash,Weekly,middle-aged,7
995,53,Male,Shoes,Footwear,68.0,New York,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,20.0,Debit Card,Monthly,middle-aged,30
996,44,Male,Jewelry,Accessories,80.0,Idaho,M,Magenta,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,10.0,Venmo,Weekly,adult,7
997,29,Male,Sandals,Footwear,91.0,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,32.0,Bank Transfer,Quarterly,young adult,90
998,64,Male,Pants,Clothing,30.0,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31.0,Cash,Fortnightly,senior,14
999,51,Male,Shoes,Footwear,90.0,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48.0,Bank Transfer,Bi-Weekly,middle-aged,14
1000,50,Male,Socks,Clothing,28.0,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23.0,Debit Card,Monthly,middle-aged,30
1001,43,Male,Socks,Clothing,46.0,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1.0,Bank Transfer,Bi-Weekly,adult,14
1002,61,Male,Dress,Clothing,60.0,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,4.0,Debit Card,Fortnightly,senior,14
1003,55,Male,Shoes,Footwear,59.0,North Dakota,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,3.0,Bank Transfer,Bi-Weekly,middle-aged,14
1004,56,Male,Hat,Accessories,68.0,Ohio,M,Green,Fall,4.0,Yes,Store Pickup,Yes,Yes,3.0,Cash,Bi-Weekly,middle-aged,14
1005,33,Male,Backpack,Accessories,79.0,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44.0,Cash,Annually,adult,365
1006,43,Male,Backpack,Accessories,94.0,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5.0,Debit Card,Bi-Weekly,adult,14
1007,21,Male,Pants,Clothing,83.0,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50.0,Venmo,Quarterly,young adult,90
1008,58,Male,Gloves,Accessories,62.0,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2.0,Credit Card,Annually,senior,365
1009,41,Male,Scarf,Accessories,85.0,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29.0,PayPal,Annually,adult,365
1010,39,Male,Hoodie,Clothing,30.0,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,11.0,Venmo,Annually,adult,365
1011,54,Male,Jeans,Clothing,24.0,South Dakota,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37.0,Credit Card,Fortnightly,middle-aged,14
1012,43,Male,Backpack,Accessories,25.0,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32.0,Debit Card,Fortnightly,adult,14
1013,28,Male,Sandals,Footwear,37.0,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27.0,Credit Card,Annually,young adult,365
1014,59,Male,Belt,Accessories,69.0,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31.0,Venmo,Bi-Weekly,senior,14
1015,28,Male,Shoes,Footwear,97.0,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36.0,Debit Card,Fortnightly,young adult,14
1016,68,Male,Gloves,Accessories,24.0,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34.0,Cash,Weekly,senior,7
1017,20,Male,Belt,Accessories,30.0,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15.0,Bank Transfer,Every 3 Months,young adult,90
1018,21,Male,Jacket,Outerwear,53.0,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14.0,Credit Card,Annually,young adult,365
1019,50,Male,Dress,Clothing,70.0,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46.0,Cash,Weekly,middle-aged,7
1020,32,Male,Shirt,Clothing,76.0,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33.0,Venmo,Bi-Weekly,adult,14
1021,24,Male,Scarf,Accessories,95.0,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41.0,Debit Card,Annually,young adult,365
1022,55,Male,Coat,Outerwear,51.0,Massachusetts,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39.0,PayPal,Weekly,middle-aged,7
1023,61,Male,Handbag,Accessories,41.0,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7.0,Cash,Annually,senior,365
1024,61,Male,Sunglasses,Accessories,71.0,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29.0,Bank Transfer,Every 3 Months,senior,90
1025,28,Male,T-shirt,Clothing,66.0,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18.0,Venmo,Quarterly,young adult,90
1026,60,Male,Shirt,Clothing,84.0,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15.0,Credit Card,Annually,senior,365
1027,49,Male,Handbag,Accessories,95.0,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39.0,PayPal,Bi-Weekly,middle-aged,14
1028,33,Male,Jewelry,Accessories,90.0,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11.0,Cash,Monthly,adult,30
1029,45,Male,Hoodie,Clothing,36.0,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4.0,Cash,Fortnightly,middle-aged,14
1030,29,Male,Gloves,Accessories,22.0,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33.0,Venmo,Bi-Weekly,young adult,14
1031,58,Male,Coat,Outerwear,89.0,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37.0,Debit Card,Quarterly,senior,90
1032,22,Male,Sandals,Footwear,50.0,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32.0,Cash,Quarterly,young adult,90
1033,55,Male,Boots,Footwear,36.0,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44.0,Credit Card,Quarterly,middle-aged,90
1034,19,Male,Pants,Clothing,52.0,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41.0,Bank Transfer,Quarterly,young adult,90
1035,68,Male,Socks,Clothing,29.0,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44.0,Bank Transfer,Weekly,senior,7
1036,61,Male,Blouse,Clothing,89.0,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32.0,Venmo,Annually,senior,365
1037,68,Male,Handbag,Accessories,47.0,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13.0,Bank Transfer,Monthly,senior,30
1038,52,Male,Jewelry,Accessories,25.0,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48.0,Debit Card,Quarterly,middle-aged,90
1039,41,Male,Pants,Clothing,74.0,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3.0,Bank Transfer,Weekly,adult,7
1040,29,Male,Belt,Accessories,46.0,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39.0,Venmo,Monthly,young adult,30
1041,68,Male,Jeans,Clothing,22.0,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7.0,Cash,Fortnightly,senior,14
1042,36,Male,Shirt,Clothing,25.0,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11.0,Cash,Fortnightly,adult,14
1043,55,Male,Belt,Accessories,80.0,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47.0,Credit Card,Weekly,middle-aged,7
1044,28,Male,Jeans,Clothing,76.0,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28.0,Debit Card,Fortnightly,young adult,14
1045,39,Male,Jeans,Clothing,30.0,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17.0,Bank Transfer,Every 3 Months,adult,90
1046,54,Male,Sweater,Clothing,79.0,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11.0,PayPal,Bi-Weekly,middle-aged,14
1047,40,Male,Sneakers,Footwear,22.0,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12.0,Venmo,Annually,adult,365
1048,31,Male,Socks,Clothing,36.0,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7.0,Credit Card,Fortnightly,young adult,14
1049,30,Male,Socks,Clothing,77.0,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19.0,Venmo,Fortnightly,young adult,14
1050,45,Male,Sunglasses,Accessories,33.0,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24.0,Cash,Quarterly,middle-aged,90
1051,48,Male,Sneakers,Footwear,64.0,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19.0,Venmo,Monthly,middle-aged,30
1052,45,Male,Socks,Clothing,53.0,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39.0,PayPal,Annually,middle-aged,365
1053,60,Male,Shoes,Footwear,36.0,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1.0,Credit Card,Fortnightly,senior,14
1054,59,Male,Blouse,Clothing,70.0,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10.0,Debit Card,Bi-Weekly,senior,14
1055,18,Male,Shorts,Clothing,96.0,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48.0,PayPal,Quarterly,young adult,90
1056,70,Male,Jacket,Outerwear,27.0,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24.0,Debit Card,Annually,senior,365
1057,20,Male,Sweater,Clothing,64.0,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42.0,Venmo,Fortnightly,young adult,14
1058,65,Male,Jacket,Outerwear,23.0,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20.0,Credit Card,Weekly,senior,7
1059,29,Male,Scarf,Accessories,33.0,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49.0,Bank Transfer,Every 3 Months,young adult,90
1060,22,Male,Jacket,Outerwear,34.0,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25.0,Debit Card,Monthly,young adult,30
1061,27,Male,Sweater,Clothing,35.0,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21.0,Debit Card,Every 3 Months,young adult,90
1062,36,Male,Coat,Outerwear,62.0,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12.0,Venmo,Every 3 Months,adult,90
1063,59,Male,Boots,Footwear,75.0,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21.0,Debit Card,Every 3 Months,senior,90
1064,62,Male,Hoodie,Clothing,29.0,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35.0,Cash,Monthly,senior,30
1065,34,Male,Hat,Accessories,28.0,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,Yes,42.0,Credit Card,Every 3 Months,adult,90
1066,59,Male,T-shirt,Clothing,20.0,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3.0,PayPal,Every 3 Months,senior,90
1067,49,Male,Coat,Outerwear,96.0,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11.0,PayPal,Bi-Weekly,middle-aged,14
1068,18,Male,Dress,Clothing,43.0,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22.0,PayPal,Quarterly,young adult,90
1069,55,Male,Shirt,Clothing,94.0,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47.0,Credit Card,Weekly,middle-aged,7
1070,38,Male,Skirt,Clothing,81.0,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33.0,Venmo,Every 3 Months,adult,90
1071,50,Male,Jewelry,Accessories,75.0,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50.0,Debit Card,Weekly,middle-aged,7
1072,61,Male,Hat,Accessories,81.0,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,46.0,Credit Card,Monthly,senior,30
1073,48,Male,Shorts,Clothing,92.0,Idaho,L,Gold,Fall,3.7498446400828587,No,Express,Yes,Yes,34.0,Debit Card,Fortnightly,middle-aged,14
1074,22,Male,Scarf,Accessories,96.0,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33.0,Credit Card,Monthly,young adult,30
1075,48,Male,Jewelry,Accessories,71.0,Tennessee,S,White,Fall,2.6,No,Standard,Yes,Yes,45.0,Bank Transfer,Fortnightly,middle-aged,14
1076,57,Male,Sunglasses,Accessories,50.0,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32.0,Debit Card,Bi-Weekly,middle-aged,14
1077,33,Male,Coat,Outerwear,72.0,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47.0,Venmo,Bi-Weekly,adult,14
1078,58,Male,Jacket,Outerwear,28.0,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5.0,PayPal,Quarterly,senior,90
1079,37,Male,Sweater,Clothing,59.0,Arizona,M,Silver,Fall,4.4,No,Express,Yes,Yes,49.0,Credit Card,Fortnightly,adult,14
1080,18,Male,Coat,Outerwear,33.0,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48.0,Bank Transfer,Monthly,young adult,30
1081,65,Male,Scarf,Accessories,59.0,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22.0,Cash,Every 3 Months,senior,90
1082,62,Male,Belt,Accessories,30.0,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45.0,Credit Card,Annually,senior,365
1083,54,Male,Hat,Accessories,85.0,South Carolina,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30.0,Venmo,Quarterly,middle-aged,90
1084,35,Male,Backpack,Accessories,97.0,Washington,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43.0,Cash,Weekly,adult,7
1085,34,Male,T-shirt,Clothing,36.0,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48.0,Cash,Quarterly,adult,90
1086,25,Male,Jewelry,Accessories,85.0,Utah,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,Yes,23.0,Venmo,Fortnightly,young adult,14
1087,53,Male,Sunglasses,Accessories,62.0,Alaska,M,Olive,Winter,3.0,No,Free Shipping,Yes,Yes,27.0,PayPal,Bi-Weekly,middle-aged,14
1088,45,Male,Jeans,Clothing,71.0,West Virginia,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7.0,Bank Transfer,Monthly,middle-aged,30
1089,49,Male,Pants,Clothing,21.0,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2.0,PayPal,Weekly,middle-aged,7
1090,40,Male,Backpack,Accessories,61.0,Arizona,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33.0,PayPal,Bi-Weekly,adult,14
1091,38,Male,Scarf,Accessories,58.0,Connecticut,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27.0,Cash,Fortnightly,adult,14
1092,44,Male,Sweater,Clothing,80.0,North Carolina,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6.0,Credit Card,Fortnightly,adult,14
1093,68,Male,Jewelry,Accessories,50.0,South Dakota,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20.0,Venmo,Quarterly,senior,90
1094,60,Male,Sneakers,Footwear,48.0,Delaware,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46.0,Venmo,Every 3 Months,senior,90
1095,25,Male,Jewelry,Accessories,40.0,Connecticut,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25.0,Cash,Quarterly,young adult,90
1096,19,Male,Coat,Outerwear,34.0,Tennessee,S,Peach,Summer,3.0,No,Free Shipping,Yes,Yes,30.0,Bank Transfer,Quarterly,young adult,90
1097,57,Male,Coat,Outerwear,46.0,New Hampshire,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48.0,Credit Card,Annually,middle-aged,365
1098,58,Male,Sunglasses,Accessories,27.0,Vermont,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47.0,Bank Transfer,Weekly,senior,7
1099,49,Male,Handbag,Accessories,98.0,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27.0,Credit Card,Weekly,middle-aged,7
1100,19,Male,Sweater,Clothing,73.0,North Carolina,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45.0,Bank Transfer,Fortnightly,young adult,14
1101,50,Male,Pants,Clothing,28.0,Nevada,L,Gold,Spring,4.4,No,Express,Yes,Yes,2.0,Credit Card,Weekly,middle-aged,7
1102,30,Male,Gloves,Accessories,76.0,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39.0,Cash,Fortnightly,young adult,14
1103,52,Male,Sweater,Clothing,83.0,Texas,M,Peach,Fall,2.9,No,Express,Yes,Yes,24.0,Cash,Fortnightly,middle-aged,14
1104,35,Male,Hoodie,Clothing,23.0,Tennessee,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8.0,Debit Card,Bi-Weekly,adult,14
1105,35,Male,Hat,Accessories,28.0,Delaware,M,Beige,Fall,3.1,No,Express,Yes,Yes,8.0,Bank Transfer,Quarterly,adult,90
1106,33,Male,T-shirt,Clothing,83.0,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6.0,Venmo,Every 3 Months,adult,90
1107,52,Male,Skirt,Clothing,96.0,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12.0,Venmo,Fortnightly,middle-aged,14
1108,69,Male,Sneakers,Footwear,62.0,Texas,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26.0,Bank Transfer,Weekly,senior,7
1109,27,Male,Shorts,Clothing,25.0,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50.0,Cash,Fortnightly,young adult,14
1110,66,Male,Hoodie,Clothing,97.0,Oklahoma,L,Violet,Winter,3.7498446400828587,No,Next Day Air,Yes,Yes,2.0,Venmo,Weekly,senior,7
1111,28,Male,Hoodie,Clothing,61.0,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31.0,Cash,Bi-Weekly,young adult,14
1112,22,Male,Shoes,Footwear,66.0,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4.0,Credit Card,Bi-Weekly,young adult,14
1113,69,Male,Hoodie,Clothing,67.0,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32.0,PayPal,Quarterly,senior,90
1114,28,Male,Sunglasses,Accessories,80.0,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11.0,PayPal,Bi-Weekly,young adult,14
1115,55,Male,Skirt,Clothing,25.0,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47.0,Bank Transfer,Every 3 Months,middle-aged,90
1116,30,Male,Hat,Accessories,58.0,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37.0,Cash,Weekly,young adult,7
1117,67,Male,Backpack,Accessories,96.0,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39.0,PayPal,Fortnightly,senior,14
1118,25,Male,Sunglasses,Accessories,77.0,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24.0,Credit Card,Monthly,young adult,30
1119,49,Male,Belt,Accessories,65.0,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11.0,PayPal,Every 3 Months,middle-aged,90
1120,34,Male,Jewelry,Accessories,36.0,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36.0,Credit Card,Weekly,adult,7
1121,22,Male,Sneakers,Footwear,84.0,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40.0,Debit Card,Monthly,young adult,30
1122,63,Male,T-shirt,Clothing,58.0,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25.0,Cash,Quarterly,senior,90
1123,70,Male,Handbag,Accessories,62.0,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12.0,Credit Card,Annually,senior,365
1124,36,Male,Hat,Accessories,67.0,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38.0,Cash,Monthly,adult,30
1125,42,Male,Sweater,Clothing,20.0,Iowa,M,Orange,Spring,3.7498446400828587,No,Express,Yes,Yes,40.0,Cash,Quarterly,adult,90
1126,27,Male,Sandals,Footwear,90.0,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10.0,Bank Transfer,Weekly,young adult,7
1127,23,Male,Scarf,Accessories,58.0,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47.0,Venmo,Fortnightly,young adult,14
1128,50,Male,Shirt,Clothing,53.0,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22.0,Debit Card,Monthly,middle-aged,30
1129,56,Male,Gloves,Accessories,30.0,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35.0,Debit Card,Monthly,middle-aged,30
1130,37,Male,Hoodie,Clothing,65.0,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,Yes,46.0,Venmo,Fortnightly,adult,14
1131,67,Male,Jewelry,Accessories,41.0,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30.0,PayPal,Bi-Weekly,senior,14
1132,67,Male,Shirt,Clothing,73.0,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20.0,Bank Transfer,Monthly,senior,30
1133,50,Male,Hoodie,Clothing,98.0,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25.0,Cash,Fortnightly,middle-aged,14
1134,36,Male,Shoes,Footwear,36.0,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29.0,Cash,Weekly,adult,7
1135,62,Male,T-shirt,Clothing,81.0,Wisconsin,M,Brown,Summer,3.7498446400828587,No,Express,Yes,Yes,2.0,Venmo,Every 3 Months,senior,90
1136,65,Male,Skirt,Clothing,90.0,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32.0,Bank Transfer,Quarterly,senior,90
1137,23,Male,Handbag,Accessories,83.0,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37.0,Cash,Monthly,young adult,30
1138,46,Male,Shirt,Clothing,91.0,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16.0,Bank Transfer,Every 3 Months,middle-aged,90
1139,18,Male,Pants,Clothing,36.0,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32.0,Venmo,Fortnightly,young adult,14
1140,58,Male,Coat,Outerwear,53.0,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42.0,Debit Card,Bi-Weekly,senior,14
1141,31,Male,Jeans,Clothing,39.0,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6.0,Credit Card,Every 3 Months,young adult,90
1142,39,Male,Gloves,Accessories,33.0,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23.0,PayPal,Fortnightly,adult,14
1143,69,Male,T-shirt,Clothing,76.0,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27.0,Venmo,Bi-Weekly,senior,14
1144,68,Male,Boots,Footwear,23.0,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43.0,PayPal,Quarterly,senior,90
1145,41,Male,Jeans,Clothing,54.0,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25.0,Bank Transfer,Fortnightly,adult,14
1146,31,Male,Sneakers,Footwear,89.0,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30.0,Cash,Every 3 Months,young adult,90
1147,48,Male,Sneakers,Footwear,38.0,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7.0,Bank Transfer,Every 3 Months,middle-aged,90
1148,59,Male,Hat,Accessories,36.0,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17.0,Debit Card,Annually,senior,365
1149,34,Male,Pants,Clothing,66.0,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10.0,PayPal,Fortnightly,adult,14
1150,21,Male,Jewelry,Accessories,42.0,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40.0,Venmo,Annually,young adult,365
1151,29,Male,Jewelry,Accessories,36.0,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50.0,Venmo,Bi-Weekly,young adult,14
1152,41,Male,Blouse,Clothing,86.0,Ohio,M,Gray,Spring,3.7498446400828587,No,Express,Yes,Yes,24.0,Credit Card,Weekly,adult,7
1153,62,Male,Handbag,Accessories,49.0,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8.0,PayPal,Every 3 Months,senior,90
1154,27,Male,Shirt,Clothing,41.0,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6.0,Bank Transfer,Quarterly,young adult,90
1155,49,Male,Dress,Clothing,82.0,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44.0,Credit Card,Bi-Weekly,middle-aged,14
1156,67,Male,T-shirt,Clothing,53.0,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47.0,PayPal,Quarterly,senior,90
1157,20,Male,Shoes,Footwear,21.0,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6.0,Venmo,Every 3 Months,young adult,90
1158,37,Male,Belt,Accessories,66.0,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11.0,Cash,Quarterly,adult,90
1159,69,Male,Belt,Accessories,89.0,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41.0,Bank Transfer,Annually,senior,365
1160,66,Male,Handbag,Accessories,55.0,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46.0,Venmo,Every 3 Months,senior,90
1161,37,Male,Scarf,Accessories,42.0,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9.0,Venmo,Bi-Weekly,adult,14
